,X,Y,Z,Pressure
306,335631.94942134747,4263043.800969126,296.1666783207206,270.59549544673314
307,335631.76575276844,4263043.868298494,298.40850663573565,270.1634363809266
308,335631.5917498283,4263043.936272109,300.6503349507507,269.7410443892481
309,335631.41322648193,4263044.004111698,302.8921632657657,269.3142355380393
310,335631.2262688887,4263044.071558072,305.13399158078073,268.87905529805346
311,335631.05192103446,4263044.138798084,307.37581989579576,268.45621041894225
312,335630.8671567156,4263044.206844367,309.6176482108108,268.0232815680609
313,335630.6750157225,4263044.273984485,311.8594765258258,267.5827839886331
314,335630.49617419485,4263044.3422621945,314.1013048408407,267.15566627078226
315,335630.33249610435,4263044.40984382,316.34313315585575,266.74340846343097
316,335630.1378335551,4263044.4774139095,318.5849614708708,266.30063983265444
317,335629.9609389807,4263044.545115381,320.8267897858858,265.8754274519143
318,335629.7714400457,4263044.612701217,323.06861810090084,265.43762359784785
319,335629.5874445469,4263044.68032542,325.31044641591586,265.00511912675114
320,335629.41032654233,4263044.747985817,327.5522747309309,264.57980312901805
321,335629.24644125206,4263044.815259103,329.7941030459459,264.1676416752882
322,335629.04534392676,4263044.883272804,332.03593136096094,263.7181707821067
323,335628.8624281324,4263044.951253827,334.27775967597586,263.2871112944009
324,335628.68249953625,4263045.018465477,336.5195879909909,262.8586514374704
325,335628.5074688495,4263045.085775112,338.7614163060059,262.4353483136198
326,335628.3149809258,4263045.153843274,341.00324462102094,261.99452724402283
327,335628.1497243138,4263045.221,343.24507293603597,261.5809986800617
328,335627.9480654895,4263045.289218556,345.486901251051,261.13092239901
329,335627.77259720187,4263045.35654145,347.728729566066,260.7071623607136
330,335627.5931748865,4263045.424808673,349.97055788108105,260.27924886812303
331,335627.40268746275,4263045.492006167,352.2123861960961,259.84062235365604
332,335627.2494511738,4263045.55970086,354.454214511111,259.4390665311144
333,335627.05228879635,4263045.627682376,356.696042826126,258.99354638247695
334,335626.87237918575,4263045.69497501,358.93787114114104,258.5653641517174
335,335626.6868550899,4263045.763007263,361.1796994561561,258.1316195039159
336,335626.503430456,4263045.830556758,363.4215277711711,257.69983856237246
337,335626.3068600821,4263045.897826895,365.6633560861861,257.25482746434034
338,335626.15046883957,4263045.965555606,367.90518440120115,256.85012412726434
339,335625.963447455,4263046.033396449,370.1470127162162,256.4147770428036
340,335625.7749408553,4263046.101,372.3888410312312,255.97798704109186
341,335625.56274570123,4263046.162945361,374.6306693462461,255.5375587940162
342,335625.3369204627,4263046.213969923,376.87249766126115,255.12025280310078
343,335625.09175140975,4263046.264993627,379.1143259762762,254.68356670590683
344,335624.8542244601,4263046.316000001,381.3561542912912,254.2545309522293
345,335624.60671506595,4263046.367,383.59798260630623,253.81599435394415
346,335624.3876162052,4263046.417150918,385.83981092132126,253.40538418381834
347,335624.1400910795,4263046.469102297,388.0816392363363,252.96634097049235
348,335623.91072603216,4263046.520156929,390.3234675513513,252.54547677728252
349,335623.64785243705,4263046.571,392.56529586636634,252.09137076755104
350,335623.42133831425,4263046.621376574,394.80712418138137,251.6734098521757
351,335623.188159569,4263046.672611045,397.0489524963963,251.2488041069293
352,335622.9599972314,4263046.723232846,399.2907808114113,250.82907270970378
353,335622.70663455245,4263046.774179957,401.53260912642634,250.38463272073548
354,335622.45443597756,4263046.825345469,403.77443744144136,249.94088864976285
355,335622.22431216785,4263046.876397183,406.0162657564564,249.5193617447951
356,335622.0022477117,4263046.927338997,408.2580940714714,249.1057561266982
357,335621.75491866993,4263046.978366149,410.49992238648645,248.6670906900416
358,335621.51345240074,4263047.029226257,412.7417507015015,248.23419988718376
359,335621.25615646306,4263047.080416718,414.9835790165165,247.78556457729118
360,335621.02382997854,4263047.131443786,417.2254073315314,247.36167731731592
361,335620.79446429823,4263047.182470532,419.46723564654644,246.94102922416988
362,335620.5489831025,4263047.23385001,421.70906396156147,246.50394307932478
363,335620.310185539,4263047.284522253,423.9508922765765,246.07398762637618
364,335620.0535778902,4263047.335549339,426.1927205915915,245.62586080103506
365,335619.83278984914,4263047.386426926,428.43454890660655,245.21363830325203
366,335619.5960148568,4263047.437260579,430.6763772216216,244.78541975593316
367,335619.34109241876,4263047.4886293,432.9182055366366,244.33932349973406
368,335619.1087715228,4263047.539656435,435.16003385165163,243.91548320780493
369,335618.86190459755,4263047.59,437.40186216666655,243.47721302396778
370,335618.63680645014,4263047.64155639,439.6436904816816,243.0607711146137
371,335618.39223737456,4263047.692470774,441.8855187966966,242.62480167178188
372,335618.14974896924,4263047.743694482,444.12734711171163,242.19081828138033
373,335617.8955464459,4263047.793787594,446.36917542672666,241.74508103033884
374,335617.6525608718,4263047.844761896,448.6110037417417,241.3109513736981
375,335617.435059818,4263047.8958819825,450.8528320567567,240.90182008902653
376,335617.1752074076,4263047.947,453.09466037177174,240.45070952204304
377,335616.95028580824,4263047.997892675,455.33648868678677,240.03425803567504
378,335616.70076540846,4263048.048911083,457.5783170018017,239.59321218567715
379,335616.4595788081,4263048.1,459.8201453168167,239.16094095595014
380,335616.2126589266,4263048.150971697,462.06197363183173,238.72258346149832
381,335615.9892602106,4263048.201998762,464.30380194684676,238.30766565854168
382,335615.74441306054,4263048.253025835,466.5456302618618,237.87130972221314
383,335615.4993461571,4263048.304050579,468.7874585768768,237.43512361035602
384,335615.2079565663,4263048.353052396,471.02928689189184,236.9945041696881
385,335614.8796268461,4263048.398921187,473.27111520690687,236.57317659098433
386,335614.5319458651,4263048.445792413,475.5129435219219,236.13285724549922
387,335614.1955936625,4263048.491330434,477.7547718369369,235.70356322937397
388,335613.8650708585,4263048.53762215,479.99660015195195,235.2800776981892
389,335613.5256736554,4263048.583522216,482.238428466967,234.84788144422998
390,335613.1871300558,4263048.629717312,484.480256781982,234.41641274351258
391,335612.8353771487,4263048.676,486.72208509699703,233.97188405659844
392,335612.502503711,4263048.722220633,488.96391341201183,233.54598450854206
393,335612.1593043312,4263048.76802029,491.20574172702686,233.1099637521858
394,335611.8413475615,4263048.814021352,493.4475700420419,232.69920699261334
395,335611.483793859,4263048.86091954,495.6893983570569,232.248554779987
396,335611.1379664548,4263048.9065302005,497.93122667207194,231.8101013546278
397,335610.79828325624,4263048.952720114,500.17305498708697,231.37744302834415
398,335610.4691759683,4263048.999,502.414883302102,230.95561566411806
399,335610.1241052488,4263049.045446643,504.656711617117,230.5174799486287
400,335609.78683566337,4263049.091420242,506.89853993213205,230.08729518097834
401,335609.4449039584,4263049.137318429,509.1403682471471,229.652639729649
402,335609.10533408116,4263049.183597355,511.3821965621621,229.22023540329656
403,335608.7763094916,4263049.229203438,513.6240248771771,228.7981060531384
404,335608.4148948161,4263049.276017306,515.8658531921922,228.34406020350056
405,335608.0868108472,4263049.322,518.1076815072072,227.92287813154942
406,335607.739201942,4263049.367818077,520.3495098222222,227.4827475941668
407,335607.4224506013,4263049.414716443,522.5913381372372,227.07291771428575
408,335607.06759913126,4263049.460617337,524.8331664522523,226.625155787089
409,335606.74205108406,4263049.506583602,527.0749947672673,226.20661764337964
410,335606.38486338453,4263049.552417172,529.3168230822821,225.75662904022923
411,335606.0553602296,4263049.598316171,531.5586513972971,225.3343698019118
412,335605.72619066224,4263049.645108568,533.8004797123122,224.91248438387044
413,335605.3734007158,4263049.691000001,536.0423080273272,224.4664857066307
414,335605.0392739956,4263049.737016226,538.2841363423422,224.03974154201887
415,335604.6965524051,4263049.783,540.5259646573572,223.60398259136
416,335604.3600677655,4263049.829686625,542.7677929723723,223.1748498027638
417,335604.0228901286,4263049.875715062,545.0096212873873,222.74463151153617
418,335603.68638788606,4263049.921547842,547.2514496024023,222.31519220117386
419,335603.34127134504,4263049.967513878,549.4932779174173,221.87739497733548
420,335603.0053141805,4263050.01417238,551.7351062324324,221.44845561001
421,335602.6580752904,4263050.060313459,553.9769345474474,221.00839164317608
422,335602.2548338075,4263050.102,556.2187628624624,220.5629338075285
423,335601.85970198194,4263050.140047958,558.4605911774775,220.16590198196133
424,335601.42124686856,4263050.178884584,560.7024194924925,219.72594686851346
425,335600.9874478582,4263050.2177616535,562.9442478075075,219.2901478582022
426,335600.5579311466,4263050.255619402,565.1860761225225,218.85873114658216
427,335600.12163844664,4263050.294,567.4279044375376,218.42093844663935
428,335599.6805554854,4263050.332534965,569.6697327525524,217.97795548537457
429,335599.24858751975,4263050.371192703,571.9115610675674,217.54398751976095
430,335598.83106996847,4263050.409050161,574.1533893825824,217.12496996848128
431,335598.38551037724,4263050.447906399,576.3952176975974,216.67751037727464
432,335597.9626101916,4263050.4860000005,578.6370460126125,216.25261019158825
433,335597.51879524224,4263050.5246216105,580.8788743276275,215.8073952422682
434,335597.07874788035,4263050.563,583.1207026426425,215.3653478803605
435,335596.6430832259,4263050.601336639,585.3625309576576,214.92811490626264
436,335596.209463651,4263050.64,587.6043592726726,214.49266365103406
437,335595.7858710304,4263050.678,589.8461875876876,214.06707103044536
438,335595.3538187519,4263050.716906162,592.0880159027026,213.63361875190003
439,335594.931260276,4263050.754764838,594.3298442177177,213.20906027598795
440,335594.4964733933,4263050.7930000005,596.5716725327327,212.772373393286
441,335594.05425068404,4263050.8319999995,598.8135008477477,212.32865068405187
442,335593.6277825314,4263050.870338037,601.0553291627627,211.90028253139187
443,335593.1920929038,4263050.908991532,603.2971574777778,211.46259290373482
444,335592.76877976576,4263050.947051031,605.5389857927928,211.03777976572928
445,335592.3278097192,4263050.985909583,607.7808141078078,210.59490971921323
446,335591.90361044975,4263051.024,610.0226424228229,210.16871044975125
447,335591.46743596485,4263051.062624803,612.2644707378377,209.7311359648688
448,335591.04235874926,4263051.101,614.5062990528527,209.30405874924554
449,335590.6022662015,4263051.139145843,616.7481273678677,208.86249328007378
450,335590.16906639806,4263051.177196129,618.9899556828827,208.42736639806128
451,335589.7335376196,4263051.216054462,621.2317839978978,207.98983761960207
452,335589.2943704822,4263051.254,623.4736123129128,207.54927048221404
453,335588.8758808586,4263051.292769901,625.7154406279278,207.12878085866723
454,335588.43810944183,4263051.331626245,627.9572689429428,206.68910944179672
455,335588.0040753508,4263051.369118769,630.1990972579579,206.25357535082398
456,335587.5673506846,4263051.408,632.4409255729729,205.81495068463374
457,335587.13349724433,4263051.446198095,634.6827538879879,205.37909724434456
458,335586.70637621364,4263051.485056531,636.924582203003,204.95047621365902
459,335586.2667499262,4263051.522915,639.166410518018,204.50894992618953
460,335585.8368512215,4263051.561770226,641.408238833033,204.07716610883435
461,335585.38863303873,4263051.6,643.650067148048,203.6274330387253
462,335584.9632373698,4263051.638082207,645.8918954630631,203.20003736979143
463,335584.52706496435,4263051.677,648.1337237780781,202.76229446892157
464,335584.0935814958,4263051.7151993215,650.3755520930931,202.32698149582933
465,335583.6496833466,4263051.734,652.6173804081079,201.88308334667005
466,335583.2074061887,4263051.731093795,654.859208723123,201.44280618868655
467,335582.77239541395,4263051.728999999,657.101037038138,201.0100196054541
468,335582.3503974903,4263051.726,659.342865353153,200.5900974902675
469,335581.904411459,4263051.723999999,661.584693668168,200.1461114590182
470,335581.461735862,4263051.721,663.826521983183,199.70543586201995
471,335581.016513848,4263051.718,666.0683502981981,199.26211384797773
472,335580.5925900484,4263051.716,668.3101786132131,198.8401958931319
473,335580.141836108,4263051.713,670.5520069282281,198.39183610797454
474,335579.70923330035,4263051.71,672.7938352432432,197.96123330034914
475,335579.2709445619,4263051.708000001,675.0356635582582,197.52484456193233
476,335578.8259095531,4263051.705,677.2774918732732,197.08180955307176
477,335578.3773711812,4263051.702,679.5193201882882,196.63517118125586
478,335577.944009037,4263051.699,681.7611485033033,196.204309036994
479,335577.51452678634,4263051.697,684.0029768183183,195.77672678631575
480,335577.0697642293,4263051.694,686.2448051333333,195.33396422924417
481,335576.6437771262,4263051.692,688.4866334483484,194.90987712621035
482,335576.2084182699,4263051.688999999,690.7284617633634,194.47651826985256
483,335575.7495302465,4263051.686000001,692.9702900783782,194.0198995715955
484,335575.3292500393,4263051.683999999,695.2121183933932,193.6017500393408
485,335574.88500149973,4263051.681,697.4539467084082,193.15940149970018
486,335574.44113204826,4263051.678,699.6957750234233,192.71753204822664
487,335573.9876050866,4263051.676,701.9376033384383,192.26590508661218
488,335573.57434205187,4263051.673,704.1794316534533,191.85464205186125
489,335573.1228980302,4263051.67,706.4212599684683,191.40559803017157
490,335572.67826753634,4263051.667370368,708.6630882834834,190.962967536329
491,335572.24883252213,4263051.665,710.9049165984984,190.53543252212395
492,335571.81256043323,4263051.662,713.1467449135134,190.10116043325712
493,335571.36761103984,4263051.66,715.3885732285285,189.65811103985527
494,335570.9212119767,4263051.657,717.6304015435435,189.2140839196437
495,335570.4888460023,4263051.654,719.8722298585585,188.78374600231734
496,335570.0577688828,4263051.652,722.1140581735735,188.35466888278677
497,335569.6120031973,4263051.649,724.3558864885886,187.91080319729676
498,335569.17005061574,4263051.646000001,726.5977148036036,187.47085061578298
499,335568.7385214848,4263051.643999999,728.8395431186186,187.04122214109827
500,335568.30666203354,4263051.641,731.0813714336336,186.61186203357377
501,335567.84248599375,4263051.638,733.3231997486484,186.1495859937117
502,335567.41417453845,4263051.636,735.5650280636635,185.72327453846353
503,335566.96287602396,4263051.633,737.8068563786785,185.2738760239716
504,335566.54851589346,4263051.63,740.0486846936935,184.86151589350948
505,335566.0979418556,4263051.617889174,742.2905130087086,184.4064864430202
506,335565.6665150603,4263051.589,744.5323413237236,183.95953344854698
507,335565.25629624573,4263051.5595732,746.7741696387386,183.5335962457492
508,335564.8350492215,4263051.530329536,749.0159979537536,183.09691398914111
509,335564.4079602958,4263051.501475275,751.2578262687687,182.65456029581338
510,335563.98403981776,4263051.472,753.4996545837837,182.21510174057408
511,335563.56915857823,4263051.443,755.7414828987987,181.78476912203857
512,335563.1501100527,4263051.413915156,757.9833112138137,181.35026763111864
513,335562.724616965,4263051.385,760.2251395288288,180.90922955596952
514,335562.29966693843,4263051.355855998,762.4669678438438,180.468566938439
515,335561.88208344457,4263051.3263558475,764.7087961588588,180.03556136847865
516,335561.4718245356,4263051.297,766.9506244738739,179.61002453555443
517,335561.0387543286,4263051.268648965,769.1924527888889,179.16161391487327
518,335560.6084776421,4263051.239,771.4342811039039,178.71571554016467
519,335560.1970435829,4263051.209940931,773.6761094189189,178.28881404849017
520,335559.7610550352,4263051.181,775.9179377339337,177.83730157470094
521,335559.3693125669,4263051.152,778.1597660489488,177.42982226462502
522,335558.9327640449,4263051.1227691565,780.4015943639638,176.97804862331114
523,335558.51159118884,4263051.093527094,782.6434226789788,176.54139118883316
524,335558.09191650886,4263051.064674051,784.8852509939938,176.10611650884425
525,335557.6728715397,4263051.035,787.1270793090089,175.67174552181098
526,335557.23915968504,4263051.006,789.3689076240239,175.22254223766117
527,335556.80823847867,4263050.977122136,791.6107359390389,174.77609954707233
528,335556.4156937814,4263050.948,793.852564254054,174.36791393311972
529,335555.97550809925,4263050.9184064455,796.094392569069,173.9122113220762
530,335555.54759214324,4263050.889552329,798.336220884084,173.46899214324233
531,335555.1379781347,4263050.860734927,800.578049199099,173.04377813469458
532,335554.7108637504,4263050.83177344,802.8198775141141,172.6013504709494
533,335554.2874522333,4263050.802,805.0617058291291,172.1624491845956
534,335553.85334156465,4263050.773,807.3035341441441,171.71274156466922
535,335553.45181006263,4263050.744,809.5453624591592,171.29557975536528
536,335553.0180381477,4263050.715,811.7871907741742,170.8463537980328
537,335552.60817175556,4263050.685626885,814.0290190891892,170.42117175556103
538,335552.1797985022,4263050.656724586,816.270847404204,169.97719850216382
539,335551.7657351919,4263050.627,818.512675719219,169.54784479532873
540,335551.33962693374,4263050.598042533,820.7545040342341,169.1062269337059
541,335550.9059770087,4263050.569187887,822.9963323492491,168.65707095193738
542,335550.4950513497,4263050.54019453,825.2381606642641,168.2305291615972
543,335550.07544699655,4263050.511,827.4799889792791,167.79540269991128
544,335549.65062700433,4263050.481604824,829.7218172942942,167.35522700434484
545,335549.21628130414,4263050.452750465,831.9636456093092,166.90528130414458
546,335548.7910329921,4263050.423859192,834.2054739243242,166.46476258835366
547,335548.3625387688,4263050.395,836.4473022393393,166.02076038065704
548,335547.9332899223,4263050.368222471,838.6891305543543,165.5859786865126
549,335547.48370056745,4263050.352290443,840.9309588693693,165.16175534592824
550,335547.0093240435,4263050.336,843.1727871843843,164.71268195647738
551,335546.5436456902,4263050.32,845.4146154993994,164.2728298734419
552,335546.0785798712,4263050.304,847.6564438144144,163.83308085869828
553,335545.48203931766,4263050.288,849.8982721294294,163.2619036977252
554,335545.0608609104,4263050.272,852.1401004444444,162.86602396288936
555,335544.6843719818,4263050.256,854.3819287594595,162.51483908124254
556,335544.1542475577,4263050.24,856.6237570744743,162.01037918480992
557,335543.72014153865,4263050.223999999,858.8655853894893,161.60168467923398
558,335543.3029291541,4263050.208000001,861.1074137045043,161.20979838788725
559,335542.8328033141,4263050.191745141,863.3492420195194,160.7650307439192
560,335542.3792979692,4263050.175943512,865.5910703345344,160.33682621346284
561,335541.90744753793,4263050.159126569,867.8328986495494,159.8907842535521
562,335541.43478211196,4263050.143310581,870.0747269645644,159.4434268212759
563,335540.98674309644,4263050.127,872.3165552795795,159.02076881572032
564,335540.5202700174,4263050.1110000005,874.5583835945945,158.57959807396267
565,335540.06620324805,4263050.095,876.8002119096095,158.1509457642192
566,335539.5914804111,4263050.079,879.0420402246245,157.7019187702958
567,335539.13324333134,4263050.063,881.2838685396396,157.268953105152
568,335538.6678858343,4263050.047,883.5256968546546,156.82891991076872
569,335538.17986865947,4263050.031,885.7675251696696,156.3661903595403
570,335537.7427630437,4263050.015,888.0093534846847,155.95446487140683
571,335537.25944112684,4263049.999,890.2511817996997,155.49656105588366
572,335536.7975288985,4263049.982720149,892.4930101147147,155.06036882411274
573,335536.3344424519,4263049.966961309,894.7348384297297,154.62256179713017
574,335535.88410596637,4263049.950013788,896.9766667447448,154.1975990721486
575,335535.4071211139,4263049.934160363,899.2184950597596,153.74594093210106
576,335534.94374175265,4263049.9180000005,901.4603233747746,153.30804175268636
577,335534.4727014103,4263049.902217451,903.7021516897896,152.86221443000093
578,335534.0046948695,4263049.886,905.9439800048046,152.4198937524281
579,335533.5446505945,4263049.87,908.1858083198197,151.98517546247766
580,335533.0905445967,4263049.853999999,910.4276366348347,151.55634459671847
581,335532.62398564554,4263049.838,912.6694649498497,151.11516337060843
582,335532.1579202646,4263049.822,914.9112932648648,150.67482933530917
583,335531.6989922979,4263049.806,917.1531215798798,150.24099229794095
584,335531.23452063295,4263049.79,919.3949498948948,149.80217817773234
585,335530.7659591585,4263049.773632062,921.6367782099098,149.35894312793258
586,335530.3055885335,4263049.758,923.8786065249249,148.924250496152
587,335529.8303005815,4263049.741498302,926.1204348399399,148.47410126087928
588,335529.3659176883,4263049.72507287,928.3622631549549,148.03528125299695
589,335528.90345021343,4263049.709,930.60409146997,147.5982502134103
590,335528.3940896625,4263049.693,932.845919784985,147.11403020611033
591,335527.97576395114,4263049.677,935.0877481,146.7211067253824
592,335527.49918302573,4263049.661,937.329576415015,146.27023125616182
593,335527.05786616245,4263049.645,939.5714047300298,145.85436183037035
594,335526.5775319887,4263049.629,941.8132330450449,145.39933198867266
595,335526.1180256737,4263049.613,944.0550613600599,144.96522567375843
596,335525.65838901594,4263049.597,946.2968896750749,144.53086446839416
597,335525.1929121781,4263049.581,948.5387179900899,144.09081217810268
598,335524.71729366813,4263049.564773489,950.780546305105,143.640706923904
599,335524.23213520856,4263049.528682658,953.02237462012,143.1938525501495
600,335523.7452648872,4263049.492818658,955.264202935135,142.74585555809577
601,335523.2236537477,4263049.456,957.50603125015,142.2628625454347
602,335522.6977281887,4263049.42,959.7478595651651,141.77573275009019
603,335522.33136260556,4263049.383233155,961.9896878801801,141.44832945027403
604,335521.832267462,4263049.347,964.2315161951951,140.9877860132758
605,335521.37076060363,4263049.31050882,966.4733445102102,140.56505178368624
606,335520.9001434599,4263049.274646221,968.7151728252252,140.13339723900165
607,335520.40849931794,4263049.237784484,970.9570011402402,139.68021483326604
608,335519.92900152697,4263049.201644572,973.1988294552552,139.2395015270073
609,335519.4586043954,4263049.165060151,975.4406577702703,138.8081442441115
610,335518.9700271436,4263049.129,977.6824860852853,138.35807388483232
611,335518.50581101666,4263049.092867191,979.9243144003001,137.93266414026746
